Average rainfall,x,y,address
3.250958905,83.5,18.25,"Chukkapeta, Polayavalasa, Gurla, Vizianagaram District, Andhra Pradesh, 535218, India"
3.718590333,83.75,18.25,"Bhimunipalem, Adapaka, Laveru, Srikakulam District, Andhra Pradesh, 532412, India"
11.90098654,73,18,"Harihareshwar, Shrivardhan, Raigad District, Maharashtra, India"
10.96034826,73.25,18,"Mandangad, Ratnagiri District, Maharashtra, 415203, India"
16.33802934,73.5,18,"Poladpur, Raigad District, Maharashtra, 402303, India"
4.444309014,73.75,18,"Kalewadi, Wai, Satara District, Maharashtra, India"
3.141429505,74,18,"SH75, Wai, Satara District, Maharashtra, 415536, India"
1.811911212,74.25,18,"Taradgaon, Phaltan, Satara District, Maharashtra, 415528, India"
1.526714603,74.5,18,"Vidni, Phaltan, Satara District, Maharashtra, India"
1.710021583,74.75,18,"Karalwasti, Ekshiv, Malshiras, Solapur District, Maharashtra, India"
1.832406549,75,18,"Indapur, Pune District, Maharashtra, 413103, India"
2.365431228,75.25,18,"Bhunjae, Varvade, Madha, Solapur District, Maharashtra, 413211, India"
2.899893822,75.5,18,"MDR18, Upalai Bk, Madha, Solapur District, Maharashtra, India"
3.105580784,75.75,18,"Dhorale, Barshi, Solapur District, Maharashtra, India"
3.072407187,76,18,"Shiradhon, Tuljapur, Osmanabad District, Maharashtra, India"
2.931100117,76.25,18,"Undergaon, Tuljapur, Osmanabad District, Maharashtra, India"
3.030461253,76.5,18,"Sastur, Lohara, Osmanabad District, Maharashtra, India"
3.149826728,76.75,18,"Sabitwadi, Nilanga, Latur District, Maharashtra, India"
3.062345423,77,18,"SH11, Belura, Hulasura taluku, Bidar District, Karnataka, 585416, India"
3.065238463,77.25,18,"Siddeshwara, Bhalki taluku, Bidar District, Karnataka, India"
3.255615725,77.5,18,"Daddawada, Benakanalli, Bidar taluku, Bidar District, Karnataka, 585423, India"
3.82885474,77.75,18,"Jagannathpur, Narayankhed mandal, Sangareddy District, Telangana, India"
3.439594182,78,18,"Rukmajipalle, Tamploor, Tekmal mandal, Medak District, Telangana, 502303, India"
3.528041566,78.25,18,"Chityal, Medak mandal, Medak District, Telangana, 502110, India"
3.546155697,78.5,18,"Ananthasagar, Chegunta mandal, Medak District, Telangana, India"
3.723760681,78.75,18,"Banjarpalli, Thoguta mandal, Siddipet District, Telangana, India"
3.558620683,79,18,"Arjunapatla, Maddur mandal, Siddipet District, Telangana, India"
3.982975511,79.25,18,"Echulapalli, Kannaram, Velair mandal, Hanumakonda District, Telangana, 505466, India"
3.20933267,79.5,18,"Hasanparthy mandal, Hanumakonda District, Telangana, 506003, India"
3.399931054,79.75,18,"Arepalle, Geesugonda mandal, Warangal District, Telangana, 506331, India"
4.013103538,80,18,"Kothaguda mandal, Mahabubabad District, Telangana, India"
4.318087541,80.25,18,"Mamidigudem, Gangaram mandal, Mahabubabad District, Telangana, India"
3.916638321,80.5,18,"Allapalli mandal, Bhadradri Kothagudem District, Telangana, India"
3.974952194,80.75,18,"Manuguru mandal, Bhadradri Kothagudem District, Telangana, India"
4.829965131,81,18,"Konta Tahsil, Sukma District, Chhattisgarh, 494114, India"
4.906524689,81.25,18,"Konta Tahsil, Sukma District, Chhattisgarh, 494114, India"
4.298163893,81.5,18,"M.V. 79, Malkangiri District, Odisha, India"
3.664882149,81.75,18,"Kalimela, Malkangiri District, Odisha, 764047, India"
3.479238008,82,18,"Valasapalle, Gudem Kotha Veedhi, Andhra Pradesh, India"
3.430649077,82.25,18,"Paparmetla, Malkangiri District, Odisha, India"
3.579493407,82.5,18,"Maddulabanda, Korupadu, G.Madugula, Andhra Pradesh, India"
3.74895472,82.75,18,"Chintadi, Paderu, Andhra Pradesh, India"
3.534661527,83,18,"Devarapalle, Anakapalli District, Andhra Pradesh, 531030, India"
3.329048356,83.25,18,"Vizianagaram - Bhimasingi - Kottavalasa Road, Alamanda, Jami, Vizianagaram District, Andhra Pradesh, India"
3.466366034,83.5,18,"Gollapeta, Chakivalasa, Bhogapuram, Vizianagaram District, Andhra Pradesh, 531216, India"
12.6923869,73,17.75,India
11.19341818,73.25,17.75,"SH104, Dapoli, Ratnagiri District, Maharashtra, 415712, India"
14.58581794,73.5,17.75,"Khed, Ratnagiri District, Maharashtra, India"
4.767829976,73.75,17.75,"Jaoli, Satara District, Maharashtra, India"
3.486144454,74,17.75,"Satara, Satara District, Maharashtra, 415002, India"
2.344187055,74.25,17.75,"Koregaon, Satara District, Maharashtra, India"
1.871095875,74.5,17.75,"Malwadi Road, Dahiwadi, Man, Satara District, Maharashtra, 415508, India"
1.870005587,74.75,17.75,"Man, Satara District, Maharashtra, India"
2.063023243,75,17.75,"Maloli, Malshiras, Solapur District, Maharashtra, India"
2.519064787,75.25,17.75,"Khedbhalwani, Pandharpur, Solapur District, Maharashtra, India"
3.236694894,75.5,17.75,"Pandharpur, Solapur District, Maharashtra, India"
2.487673541,75.75,17.75,"Arjunsondi, Mohol, Solapur District, Maharashtra, India"
2.176555131,76,17.75,"MDR36, Biroba Wasti, Vadaji Tanda, Solapur South, Solapur District, Maharashtra, India"
2.631975561,76.25,17.75,"NH652, Shivaji Nagar, Shahapur, Tuljapur, Osmanabad District, Maharashtra, India"
2.973023582,76.5,17.75,"Kantekur, Umarga, Osmanabad District, Maharashtra, 413605, India"
3.134968549,76.75,17.75,"Bhakanala, Basavakalyana taluku, Bidar District, Karnataka, India"
3.042817954,77,17.75,"Mangalura, Basavakalyana taluku, Bidar District, Karnataka, 585331, India"
3.019638084,77.25,17.75,"Shamatabad, Humanabad taluku, Bidar District, Karnataka, 585412, India"
3.228822884,77.5,17.75,"Chintalagera, Bidar taluku, Bidar District, Karnataka, India"
3.300707264,77.75,17.75,"Boppanpally, Jharasangam mandal, Sangareddy District, Telangana, 502249, India"
2.679784445,78,17.75,"Mudimanik Thanda, Pulkal mandal, Sangareddy District, Telangana, 502293, India"
3.065568106,78.25,17.75,"KAMINANI, NH765D, Papya Thanda, Narsapur, Narsapur mandal, Medak District, Telangana, 502313, India"
2.938300408,78.5,17.75,"Chatla Gouraram, Rangaipalle, Manoharabad mandal, Medak District, Telangana, 502336, India"
3.329556988,78.75,17.75,"Erravalle, Markook mandal, Siddipet District, Telangana, 502281, India"
2.900401162,79,17.75,"Bondugula, Rajapeta mandal, Yadadri Bhuvanagiri District, Telangana, 506221, India"
3.429828163,79.25,17.75,"NH163, Raghunathpally, Ragunathpally mandal, Jangaon District, Telangana, 506244, India"
4.064037316,79.5,17.75,"Zaffargadh, Zaffergadh mandal, Jangaon District, Telangana, India"
4.235872782,79.75,17.75,"Parvathagiri, Parvathagiri mandal, Warangal District, Telangana, 506365, India"
4.422981568,80,17.75,"Gudur mandal, Mahabubabad District, Telangana, India"
4.828253455,80.25,17.75,"Gangaram mandal, Mahabubabad District, Telangana, India"
4.089878736,80.5,17.75,"Jangalapalli, Tekulapalle mandal, Bhadradri Kothagudem District, Telangana, India"
3.792475137,80.75,17.75,"Aswapuram mandal, Bhadradri Kothagudem District, Telangana, India"
4.433488441,81,17.75,"Etapaka, Bhadradri Kothagudem District, Andhra Pradesh, 507128, India"
4.761576461,81.25,17.75,"Chintur, Andhra Pradesh, 507113, India"
4.25468054,81.5,17.75,"Rajahmundry - Maredumilli - Bhadrachalam Road, Errampeta, Chinturu, Chintur, Andhra Pradesh, 507126, India"
3.006285381,81.75,17.75,"Egalavalasa, Maredumilli, Andhra Pradesh, India"
3.157264503,82,17.75,"Mārakota, Y. Ramavaram, Andhra Pradesh, India"
3.415730206,82.25,17.75,"Budakallu, Koyyuru, Andhra Pradesh, India"
3.915262581,82.5,17.75,"Mallavaram, Koyyuru, Andhra Pradesh, India"
3.445137655,82.75,17.75,"Dibbalapalem, Ravikamatham, Anakapalli District, Andhra Pradesh, India"
3.390556371,83,17.75,"Mamidipalem, Anakapalle, Anakapalli District, Andhra Pradesh, India"
3.046287263,83.25,17.75,"VUDA Colony, Marripalem, Visakhapatnam, Visakhapatnam (Urban), Visakhapatnam District, Andhra Pradesh, 530001, India"
11.88454278,73,17.5,India
11.9265079,73.25,17.5,"Shringartali, Guhagar, Ratnagiri District, Maharashtra, 415724, India"
12.70572066,73.5,17.5,"Mumbai Goa Highway, Chiplun, Ratnagiri District, Maharashtra, 415600, India"
6.395914601,73.75,17.5,"Dhokavle, Patan, Satara District, Maharashtra, India"
3.910119461,74,17.5,"Patan, Satara District, Maharashtra, India"
2.254371166,74.25,17.5,"Koregaon, Satara District, Maharashtra, India"
1.808963142,74.5,17.5,"Khatav, Satara District, Maharashtra, India"
2.01375301,74.75,17.5,"Man, Satara District, Maharashtra, India"
2.217992664,75,17.5,"MDR72, Satarkarvasti, Sangole, Solapur District, Maharashtra, India"
2.178612086,75.25,17.5,"Khardi, Pandharpur, Solapur District, Maharashtra, 413300, India"
2.275174921,75.5,17.5,"ODR96, Borale, Mangalvedhe, Solapur District, Maharashtra, 413305, India"
2.210092913,75.75,17.5,"Nimaragi, Solapur South, Solapur District, Maharashtra, India"
1.769252809,76,17.5,"NH465, Sajwad, Solapur South, Solapur District, Maharashtra, India"
2.32193109,76.25,17.5,"Rampur, Umarge, Akkalkot, Solapur District, Maharashtra, India"
3.006018736,76.5,17.5,"Kawalaga, Alanda taluku, Kalaburagi District, Karnataka, India"
3.054881626,76.75,17.5,"Rikkina Alura, Alanda taluku, Kalaburagi District, Karnataka, 585341, India"
3.030964271,77,17.5,"Kamalapura Taluku, Kalaburagi District, Karnataka, India"
3.495221487,77.25,17.5,"SH75, Naranala, Chincholi taluku, Kalaburagi District, Karnataka, India"
3.334871519,77.5,17.5,"Seribikanalli, Chincholi taluku, Kalaburagi District, Karnataka, India"
3.766806784,77.75,17.5,"Gurramgattu Thanda, Marpalle mandal, Vikarabad District, Telangana, India"
2.227684666,78,17.5,"Mohammadapur, Kondapur mandal, Sangareddy District, Telangana, 500053, India"
2.682405863,78.25,17.5,"Pati, Patancheruvu mandal, Sangareddy District, Telangana, 502300, India"
2.763914301,78.5,17.5,"Dinakar Nagar, Ward 134 Alwal, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Alwal mandal, Medchal–Malkajgiri District, Telangana, 500010, India"
3.803230925,78.75,17.5,"Bibinagar mandal, Yadadri Bhuvanagiri District, Telangana, 508126, India"
3.211624951,79,17.5,"Kammagudem, Bhongiri mandal, Yadadri Bhuvanagiri District, Telangana, India"
3.408053189,79.25,17.5,"Gundala mandal, Yadadri Bhuvanagiri District, Telangana, 506303, India"
3.472853011,79.5,17.5,"NH365, Tirumalagiri, Tirumalagiri mandal, Suryapet District, Telangana, 508223, India"
3.257219062,79.75,17.5,"Dantapalli, Danthalapalle mandal, Mahabubabad District, Telangana, 506324, India"
3.830826449,80,17.5,"Kuravi, Kuravi mandal, Mahabubabad District, Telangana, 506105, India"
4.494766438,80.25,17.5,"MAIN ROAD, Garla mandal, Mahabubabad District, Telangana, India"
4.722131436,80.5,17.5,"Julurupad mandal, Bhadradri Kothagudem District, Telangana, India"
3.829668968,80.75,17.5,"Mulakalapally mandal, Bhadradri Kothagudem District, Telangana, India"
2.899092665,81,17.5,"Dammapeta mandal, Bhadradri Kothagudem District, Telangana, India"
3.897427897,81.25,17.5,"Velairpadu, Eluru District, Andhra Pradesh, India"
3.136671117,81.5,17.5,"Gondūru, Vararamachandrapuram, Andhra Pradesh, India"
3.144542721,81.75,17.5,"Sunnampādu, Maredumilli, Andhra Pradesh, 533622, India"
3.067122961,82,17.5,"Addateegala, Andhra Pradesh, 533428, India"
3.59655914,82.25,17.5,"Vayadu, Rajavommangi, Andhra Pradesh, India"
3.658883055,82.5,17.5,"Narsipatnam - Tuni Road, Kākarāpalle, Kotananduru, Kakinada District, Andhra Pradesh, 533401, India"
3.492891199,82.75,17.5,"Etikoppaka, Yelamanchili, Anakapalli District, Andhra Pradesh, India"
13.02346034,73.25,17.25,"Chapheri, Ratnagiri, Ratnagiri District, Maharashtra, 415613, India"
13.20196471,73.5,17.25,"Makhjan, Sangameshwar, Ratnagiri District, Maharashtra, 415608, India"
7.300075338,73.75,17.25,"Shirala, Sangli District, Maharashtra, India"
3.535866245,74,17.25,"Patan, Satara District, Maharashtra, India"
2.260594694,74.25,17.25,"Karad, Satara District, Maharashtra, 415100, India"
1.850829585,74.5,17.25,"Dhavaleshwar, Khanapur, Sangli District, Maharashtra, 415311, India"
1.904998034,74.75,17.25,"NH166E, Sultangade, Khanapur, Sangli District, Maharashtra, 415307, India"
2.279656307,75,17.25,"Banmanwadi, Sangole, Solapur District, Maharashtra, India"
2.311050686,75.25,17.25,"MDR75, Javale, Sangole, Solapur District, Maharashtra, 413309, India"
2.013416232,75.5,17.25,"Lavangi, Mangalvedhe, Solapur District, Maharashtra, India"
1.975338168,75.75,17.25,"Shiganapura, Baradola, Chadachana taluku, Vijayapura District, Karnataka, 586204, India"
2.151089202,76,17.25,"Alura, Indi taluku, Vijayapura District, Karnataka, 586211, India"
2.524473106,76.25,17.25,"SH22, Karajagi, Afzalpura taluku, Kalaburagi District, Karnataka, India"
3.155648299,76.5,17.25,"Cinnūra, Afzalpura taluku, Kalaburagi District, Karnataka, 585332, India"
3.193649637,76.75,17.25,"Panegaon, Kalaburagi taluku, Kalaburagi District, Karnataka, India"
3.274044891,77,17.25,"Sangavi, Chitapura taluku, Kalaburagi District, Karnataka, 585317, India"
3.295261392,77.25,17.25,"Mangalagi, Kalagi taluku, Kalaburagi District, Karnataka, India"
3.127676986,77.5,17.25,"Manthatti, Basheerabad mandal, Vikarabad District, Telangana, India"
2.652354828,77.75,17.25,"Serigadda Thanda, Ampally, Dharoor mandal, Vikarabad District, Telangana, 501101, India"
2.656856715,78,17.25,"Medikonda, Pudur mandal, Vikarabad District, Telangana, India"
1.028798995,78.25,17.25,"kanakamamidi village road, Kanchamoniguda, Kanakamamidi, Moinabad mandal, Ranga Reddy District, Telangana, 501504, India"
3.007451644,78.5,17.25,"Research Center Imarat, rci road, Balapur mandal, Ranga Reddy District, Telangana, India"
3.237085857,78.75,17.25,"Raipole, Ramireddiguda, Nerrepally, Ibrahimpatnam mandal, Ranga Reddy District, Telangana, India"
3.083490122,79,17.25,"Old Sc Colony, Gundram Palle, Chityal mandal, Nalgonda District, Telangana, India"
3.000051651,79.25,17.25,"Narketpally mandal, Nalgonda District, Telangana, India"
2.8328195,79.5,17.25,"Nakrekal mandal, Nalgonda District, Telangana, 508211, India"
2.769878675,79.75,17.25,"Kotapahad, Atmakur (S) mandal, Suryapet District, Telangana, India"
3.428364505,80,17.25,"Keshavapuram, Kusumanchi mandal, Khammam District, Telangana, India"
3.156739097,80.25,17.25,"Thanikella, Konijerla mandal, Khammam District, Telangana, 507305, India"
3.592880208,80.5,17.25,"Kappalabandham, Kalluru mandal, Khammam District, Telangana, India"
4.245852922,80.75,17.25,"Ramachandrapuram, Penuballi mandal, Khammam District, Telangana, India"
4.313640573,81,17.25,"NH365BB, Gunnepalli Colony, Gunnepalli, Dammapeta mandal, Bhadradri Kothagudem District, Telangana, 507306, India"
3.804347766,81.25,17.25,"Palakala Gudem, Jeelugu Milli, Eluru District, Andhra Pradesh, India"
3.925068999,81.5,17.25,"Buttayagudem, Eluru District, Andhra Pradesh, India"
3.157535497,81.75,17.25,"Gagalampalem, Korukonda, East Godavari District, Andhra Pradesh, 533290, India"
2.730750149,82,17.25,"Gopalapuram, Jaggampeta, Kakinada District, Andhra Pradesh, India"
3.414747486,82.25,17.25,"Potuluru, Prathipadu, Kakinada District, Andhra Pradesh, 533430, India"
3.576589747,82.5,17.25,"Krishnapuram, Thondangi, Kakinada District, Andhra Pradesh, India"
13.23087052,73.25,17,"Pethkilla, Ratnagiri, Ratnagiri District, Maharashtra, 415612, India"
13.75777466,73.5,17,"Pali, Ratnagiri, Ratnagiri District, Maharashtra, 415803, India"
8.718165955,73.75,17,"NH166, Sangameshwar, Ratnagiri District, Maharashtra, 415801, India"
5.095879056,74,17,"SH111, S Nagar, Pawlewadi, Shirala, Sangli District, Maharashtra, 415402, India"
1.885377477,74.25,17,"Kameri, Walwa, Sangli District, Maharashtra, 415403, India"
1.914559025,74.5,17,"SH136, Malwadi, Palus, Sangli District, Maharashtra, India"
1.684935219,74.75,17,"Alkud, Kavathemahankal, Sangli District, Maharashtra, 416434, India"
2.027598706,75,17,"Kavathemahankal, Sangli District, Maharashtra, 416411, India"
2.220630774,75.25,17,"Medhagiri, Jat, Sangli District, Maharashtra, India"
2.271548347,75.5,17,"Panharewadi, Jat, Sangli District, Maharashtra, 586114, India"
2.059033017,75.75,17,"Tidagundi, Vijayapura taluk, Vijayapura District, Karnataka, India"
2.458873653,76,17,"Bantanala, Indi taluku, Vijayapura District, Karnataka, 586215, India"
2.37389327,76.25,17,"Babaleshvara, Sindagi taluku, Vijayapura District, Karnataka, 586128, India"
2.123763502,76.5,17,"Bidar - Lakshmisagara Highway, Nedalagi, Jevargi taluku, Kalaburagi District, Karnataka, India"
2.412661654,76.75,17,"Shakapura, Jevargi taluku, Kalaburagi District, Karnataka, India"
2.5008061,77,17,"Konchura, Chitapura taluku, Kalaburagi District, Karnataka, India"
2.684455061,77.25,17,"Hulagola, Sedam taluku, Kalaburagi District, Karnataka, India"
2.434831512,77.5,17,"Bichchala, Doulthabad mandal, Vikarabad District, Telangana, India"
2.734904571,77.75,17,"Kosgi, Kosgi mandal, Narayanpet District, Telangana, 509339, India"
3.126933752,78,17,"Jakaram, Chowdergudem mandal, Ranga Reddy District, Telangana, 509335, India"
2.781790537,78.25,17,"Gantlavelli, Farooqnagar mandal, Ranga Reddy District, Telangana, 509408, India"
2.705099801,78.5,17,"NH765, Gorla Kunta Thanda, Kadthal, Kadthal mandal, Ranga Reddy District, Telangana, India"
2.484688696,78.75,17,"Nallavelly, Yacharam mandal, Ranga Reddy District, Telangana, India"
2.750551578,79,17,"Chandur mandal, Nalgonda District, Telangana, 508245, India"
2.648846324,79.25,17,"Kanagal mandal, Nalgonda District, Telangana, 508002, India"
2.826681204,79.5,17,"Seethya Thanda, Madugulapally mandal, Nalgonda District, Telangana, India"
2.433298095,79.75,17,"China Seetharam Thanda, Mukundapuram, Penpahad mandal, Suryapet District, Telangana, India"
3.00770502,80,17,"Bandapalem, T.B.Palem, Kodad mandal, Suryapet District, Telangana, 508206, India"
3.25333986,80.25,17,"Jaggayyapeta - Wyra Road, Vatsavai, NTR District, Andhra Pradesh, 521402, India"
3.44361951,80.5,17,"Gampalagudem, NTR District, Andhra Pradesh, 521403, India"
3.811940824,80.75,17,"Ramachandrapuram, Vissannapeta, NTR District, Andhra Pradesh, 521215, India"
3.848943025,81,17,"Eluru - Medisettivaripalem Road, Mathamgudem, Lingapalem, Eluru District, Andhra Pradesh, 534462, India"
2.964744377,81.25,17,"Edavalli, Kamavarapukota, Eluru District, Andhra Pradesh, 534426, India"
3.739247711,81.5,17,"Ernagudem, Devarapalle, East Godavari District, Andhra Pradesh, India"
3.826103872,81.75,17,"Rajahmundry - Lalacheruvu Road, Rajamahendravaram, Rajahmundry (Urban), East Godavari District, Andhra Pradesh, 533100, India"
3.871556812,82,17,"Nallamilli, Rangampeta, East Godavari District, Andhra Pradesh, India"
3.768807219,82.25,17,"Panasapadu, Kakinada (Rural), Kakinada District, Andhra Pradesh, 533003, India"
12.90943445,73.25,16.75,India
13.84423858,73.5,16.75,"Rajapur, Ratnagiri District, Maharashtra, India"
9.556060075,73.75,16.75,"Karak, Rajapur, Ratnagiri District, Maharashtra, India"
6.56947733,74,16.75,"Salawadi, Waranul, Panhala, Kolhapur District, Maharashtra, 416230, India"
3.438536946,74.25,16.75,"Kolhapur, Kolhapur District, Maharashtra, 416229, India"
2.281147202,74.5,16.75,"ichalkaranji Sangli Road, R K Nagar, Shirol, Kolhapur District, Maharashtra, 416121, India"
1.731907361,74.75,16.75,"Gyaranwadi, Miraj, Sangli District, Maharashtra, India"
1.639720302,75,16.75,"Muragundi, Athani taluku, Belagavi District, Karnataka, India"
1.651289971,75.25,16.75,"Athani taluku, Belagavi District, Karnataka, Belgaum Division, 591248, India"
1.8785609,75.5,16.75,"Nagarala, Babaleshwara taluk, Vijayapura District, Karnataka, India"
2.052906479,75.75,16.75,"Hittinahalli, Vijayapura taluk, Vijayapura District, Karnataka, India"
2.369126887,76,16.75,"Bommanahalli, Basavana Bagevadi Taluku, Vijayapura District, Karnataka, India"
2.198079117,76.25,16.75,"Handiganura, Sindagi taluku, Vijayapura District, Karnataka, 586120, India"
1.926738129,76.5,16.75,"Yalagi, Shorapur, Yadgir District, Karnataka, India"
2.208972976,76.75,16.75,"Gogipet, Gogi, Shahapura taluku, Yadgir District, Karnataka, 585309, India"
2.75541384,77,16.75,"Chatnalli, Shahapura taluku, Yadgir District, Karnataka, India"
2.952093349,77.25,16.75,"Gotgi Tanda, Arakera, Yadagiri taluku, Yadgir District, Karnataka, India"
2.728573125,77.5,16.75,"Narayanpet, Narayanpet mandal, Narayanpet District, Telangana, 509210, India"
2.690918999,77.75,16.75,"Koilkonda, Koilkonda mandal, Mahabubnagar District, Telangana, 509371, India"
2.247541661,78,16.75,"2 Town Mahabubnagar Police, Railway Station Road, NEW TOWN, Mahbubnagar, Mahabubnagar_Urban mandal, Mahabubnagar District, Telangana, 509001, India"
2.087371313,78.25,16.75,"Chiluveru, Midjil mandal, Mahabubnagar District, Telangana, India"
2.063985206,78.5,16.75,"Karkas Thanda, Talakondapally mandal, Ranga Reddy District, Telangana, 509320, India"
2.086894903,78.75,16.75,"Agraharam Thanda, Charakonda mandal, Nagarkurnool District, Telangana, India"
1.959889327,79,16.75,"Nampally mandal, Nalgonda District, Telangana, 508258, India"
2.38673182,79.25,16.75,"Peddavoora mandal, Nalgonda District, Telangana, India"
2.722502886,79.5,16.75,"Palgu Thanda, Anjana Palle, Tripuraram mandal, Nalgonda District, Telangana, India"
2.42237948,79.75,16.75,"Narlinglagudem, Gundeboyinagudem, Palakeedu mandal, Suryapet District, Telangana, India"
2.418604272,80,16.75,"Kothagudem, Chinthala Palem, Chinthala palem mandal, Suryapet District, Telangana, 508246, India"
3.007344821,80.25,16.75,"Muppalla, Chandarlapadu, NTR District, Andhra Pradesh, 521185, India"
3.588520201,80.5,16.75,"Ibrahimpatnam, NTR District, Andhra Pradesh, India"
3.54109698,80.75,16.75,"Agiripalle, Eluru District, Andhra Pradesh, 521211, India"
3.525385948,81,16.75,"Madicherla, Bapulapadu, Eluru District, Andhra Pradesh, India"
3.312617443,81.25,16.75,"Bhimadole, Eluru District, Andhra Pradesh, 534442, India"
3.577601517,81.5,16.75,"Pentapadu Kaspa, Pentapadu, West Godavari District, Andhra Pradesh, 534166, India"
4.214986589,81.75,16.75,"NH216A, Peravali, East Godavari District, Andhra Pradesh, 533236, India"
4.11561367,82,16.75,"Pamarru, K. Gangavaram, Dr. B. R. Ambedkar Konaseema District, Andhra Pradesh, 533305, India"
3.701641542,82.25,16.75,"Pattigondi, Thallarevu, Kakinada District, Andhra Pradesh, 533464, India"
11.55966312,73.25,16.5,India
14.7751075,73.5,16.5,"Devgad, Sindhudurg District, Maharashtra, India"
17.53665782,73.75,16.5,"NH166G, Vaibhavwadi, Sindhudurg District, Maharashtra, 416810, India"
6.141823912,74,16.5,"Aptal, Radhanagari, Kolhapur District, Maharashtra, India"
4.121826688,74.25,16.5,"Kagal, Nippani taluka, Belagavi District, Karnataka, 416235, India"
2.726818601,74.5,16.5,"Chikodi taluk, Belagavi District, Karnataka, 591219, India"
1.774384854,74.75,16.5,"Rayabag, Raybag taluk, Belagavi District, Karnataka, 591317, India"
1.575044817,75,16.5,"Rabakavi Banahatti taluku, Bagalkote District, Karnataka, 587315, India"
1.308253876,75.25,16.5,"Madarakhandi, Jamakhandi taluku, Bagalkote District, Karnataka, 587300, India"
1.602034928,75.5,16.5,"Devara Gennura, Babaleshwara taluk, Vijayapura District, Karnataka, India"
1.657603071,75.75,16.5,"Masuti, Kolahara Taluku, Vijayapura District, Karnataka, 586210, India"
1.858832303,76,16.5,"Narasalagi, Basavana Bagevadi Taluku, Vijayapura District, Karnataka, India"
2.287231977,76.25,16.5,"Balaganura, Talakoti Taluku, Vijayapura District, Karnataka, 586214, India"
2.641570068,76.5,16.5,"Ramapura, Hunasagi taluka, Yadgir District, Karnataka, 585215, India"
1.9529775,76.75,16.5,"NH150A, Kumbarapete, Shorapur, Yadgir District, Karnataka, 585224, India"
2.562971556,77,16.5,"Parapura, Devadurga taluk, Raichur District, Karnataka, India"
2.423535655,77.25,16.5,"SH127, Sangawara, Yadagiri taluku, Yadgir District, Karnataka, 585221, India"
2.332799343,77.5,16.5,"NH167, Makhtal, Makthal mandal, Narayanpet District, Telangana, India"
2.092749249,77.75,16.5,"CC Kunta mandal, Mahabubnagar District, Telangana, 509131, India"
1.925115173,78,16.5,"Suraipalle, Ghanpur mandal, Wanaparthy District, Telangana, India"
1.947945816,78.25,16.5,"Lingasanipalle, Bijinapalle mandal, Nagarkurnool District, Telangana, 509215, India"
2.495176705,78.5,16.5,"Dasarlapalle, Uppunuthala mandal, Nagarkurnool District, Telangana, India"
2.121183801,78.75,16.5,"Uppunuthala mandal, Nagarkurnool District, Telangana, 509376, India"
1.78494245,79,16.5,"Chandampet mandal, Nalgonda District, Telangana, 508259, India"
2.948376514,79.25,16.5,"Macherla, Palnadu District, Andhra Pradesh, India"
2.43232399,79.5,16.5,"Kambhampadu, Macherla, Palnadu District, Andhra Pradesh, India"
2.610002411,79.75,16.5,"Pedda Garlapadu, Dachepalle, Palnadu District, Andhra Pradesh, India"
2.75536749,80,16.5,"Machayapalem, Bellamkonda, Palnadu District, Andhra Pradesh, 522411, India"
3.297982432,80.25,16.5,"Ramapuram, Pedakurapadu, Palnadu District, Andhra Pradesh, 522436, India"
3.533630851,80.5,16.5,"E8, Nekkallu, Amaravati, Thullur, Guntur District, Andhra Pradesh, 522237, India"
3.056555414,80.75,16.5,"Velupuru, Kankipadu, Krishna District, Andhra Pradesh, 521151, India"
3.981853008,81,16.5,"Nandivada, Krishna District, Andhra Pradesh, India"
3.518045705,81.25,16.5,"Sanarudravaram, Kalidindi, Eluru District, Andhra Pradesh, 521344, India"
3.242118041,81.5,16.5,"Sriramapuram, Anakoderu, Bhimavaram, West Godavari District, Andhra Pradesh, 534208, India"
4.339345379,81.75,16.5,"Mamidipalle, Yelamanchili, West Godavari District, Andhra Pradesh, 534260, India"
3.926207519,82,16.5,"Rellugedda, Allavaram, Dr. B. R. Ambedkar Konaseema District, Andhra Pradesh, 533217, India"
11.98864878,73.25,16.25,India
13.59060986,73.5,16.25,"Malwan, Sindhudurg District, Maharashtra, India"
12.4033251,73.75,16.25,"Pimpalwadi, Kankavali, Kankavli, Sindhudurg District, Maharashtra, 416602, India"
3.712271898,74,16.25,"Wadachiwadi, Radhanagari, Kolhapur District, Maharashtra, India"
4.21509461,74.25,16.25,"Yelkewadi, Dhamane, Ajra, Kolhapur District, Maharashtra, 416220, India"
3.047487001,74.5,16.25,"Sankeshwara, Hukkeri taluk, Belagavi District, Karnataka, 591313, India"
2.419148808,74.75,16.25,"Ghataprabha, Gokak taluku, Belagavi District, Karnataka, India"
1.42806219,75,16.25,"Mudalagi taluku, Belagavi District, Karnataka, 591250, India"
1.468389364,75.25,16.25,"Metagudda, Mudhola taluku, Bagalkote District, Karnataka, India"
1.668634726,75.5,16.25,"Kataraki, Bilagi, Bagalkote District, Karnataka, 587204, India"
1.649113182,75.75,16.25,"Bennura, Bagalakote taluk, Bagalkote District, Karnataka, India"
1.419593049,76,16.25,"Bommanagi, Domanala, Bagalakote taluk, Bagalkote District, Karnataka, India"
1.540321629,76.25,16.25,"Nagarabetta, Muddebihala taluku, Vijayapura District, Karnataka, India"
